Дата,Открытие,Закрытие,Мин,Макс,
16.11.2018,113060,113020,113010,113070,
16.11.2018,113020,113060,112980,113070,
16.11.2018,113060,113160,113050,113190,
16.11.2018,113150,113090,113080,113170,
16.11.2018,113080,113120,113030,113140,
16.11.2018,113120,113090,113070,113140,
16.11.2018,113100,113150,113060,113160,
16.11.2018,113150,113100,113060,113150,
16.11.2018,113090,113180,113080,113220,
16.11.2018,113180,113280,113170,113280,
16.11.2018,113280,113220,113160,113280,
16.11.2018,113220,113190,113180,113220,
16.11.2018,113200,113190,113150,113260,
16.11.2018,113200,113160,113140,113200,
16.11.2018,113160,113160,113160,113220,
16.11.2018,113170,113130,113100,113180,
16.11.2018,113120,113050,113050,113140,
16.11.2018,113050,113030,112990,113060,
16.11.2018,113030,112970,112930,113030,
16.11.2018,112960,113040,112930,113040,
16.11.2018,113040,112990,112980,113040,
16.11.2018,112980,113000,112930,113040,
16.11.2018,112920,112980,112860,112980,
16.11.2018,112970,112870,112860,112980,
16.11.2018,112870,112800,112670,112890,
16.11.2018,112790,112810,112780,112830,
16.11.2018,112800,112870,112750,112880,
16.11.2018,112860,112970,112850,112980,
16.11.2018,112960,112940,112900,112970,
16.11.2018,112950,112870,112860,112960,
16.11.2018,112870,112840,112820,112880,
16.11.2018,112840,112850,112820,112870,
16.11.2018,112860,112780,112780,112870,
16.11.2018,112770,112780,112760,112840,
16.11.2018,112790,112710,112670,112790,
16.11.2018,112720,112560,112560,112730,
16.11.2018,112580,112610,112540,112620,
16.11.2018,112600,112600,112570,112640,
16.11.2018,112600,112570,112540,112600,
16.11.2018,112580,112540,112540,112580,
16.11.2018,112540,112550,112520,112560,
16.11.2018,112550,112580,112540,112590,
16.11.2018,112570,112520,112510,112570,
16.11.2018,112530,112440,112430,112530,
16.11.2018,112430,112400,112380,112450,
16.11.2018,112380,112440,112370,112450,
16.11.2018,112430,112470,112400,112520,
16.11.2018,112460,112460,112420,112470,
16.11.2018,112450,112490,112450,112500,
16.11.2018,112490,112470,112470,112530,
16.11.2018,112470,112390,112380,112470,
16.11.2018,112400,112260,112260,112410,
16.11.2018,112260,112320,112240,112380,
16.11.2018,112330,112300,112290,112350,
16.11.2018,112300,112310,112290,112370,
16.11.2018,112310,112300,112270,112330,
16.11.2018,112320,112350,112320,112380,
16.11.2018,112330,112290,112290,112350,
16.11.2018,112290,112380,112280,112400,
16.11.2018,112360,112380,112350,112410,
16.11.2018,112390,112450,112360,112470,
16.11.2018,112450,112430,112370,112450,
16.11.2018,112430,112420,112400,112440,
16.11.2018,112410,112360,112340,112410,
16.11.2018,112370,112300,112300,112370,
16.11.2018,112310,112350,112290,112350,
16.11.2018,112350,112290,112290,112360,
16.11.2018,112300,112300,112250,112320,
16.11.2018,112300,112280,112250,112300,
16.11.2018,112270,112340,112260,112350,
16.11.2018,112330,112340,112310,112350,
16.11.2018,112340,112360,112330,112370,
16.11.2018,112340,112410,112340,112430,
16.11.2018,112400,112500,112400,112540,
16.11.2018,112500,112430,112410,112500,
16.11.2018,112420,112420,112400,112460,
16.11.2018,112410,112500,112400,112510,
16.11.2018,112490,112560,112470,112580,
16.11.2018,112580,112520,112510,112580,
16.11.2018,112510,112570,112500,112570,
16.11.2018,112550,112540,112540,112600,
16.11.2018,112540,112490,112480,112560,
16.11.2018,112500,112560,112480,112580,
16.11.2018,112560,112580,112550,112590,
16.11.2018,112570,112470,112460,112580,
16.11.2018,112470,112440,112410,112490,
16.11.2018,112420,112490,112410,112490,
16.11.2018,112490,112560,112480,112560,
16.11.2018,112560,112590,112550,112610,
16.11.2018,112600,112570,112570,112620,
16.11.2018,112590,112620,112570,112640,
16.11.2018,112620,112640,112610,112680,
16.11.2018,112640,112650,112620,112690,
16.11.2018,112650,112590,112590,112650,
16.11.2018,112600,112590,112590,112620,
16.11.2018,112580,112580,112570,112620,
16.11.2018,112580,112610,112580,112610,
16.11.2018,112600,112590,112570,112600,
16.11.2018,112600,112470,112460,112600,
16.11.2018,112470,112530,112460,112540,
16.11.2018,112510,112540,112510,112540,
16.11.2018,112540,112530,112530,112580,
16.11.2018,112530,112560,112510,112560,
16.11.2018,112550,112550,112500,112550,
16.11.2018,112550,112570,112510,112580,
16.11.2018,112570,112570,112560,112580,
16.11.2018,112540,112500,112480,112540,
16.11.2018,112510,112420,112410,112510,
16.11.2018,112420,112430,112390,112430,
16.11.2018,112430,112380,112360,112480,
16.11.2018,112360,112340,112320,112380,
16.11.2018,112340,112320,112300,112350,
16.11.2018,112300,112300,112280,112320,
16.11.2018,112290,112310,112290,112310,
16.11.2018,112310,112290,112280,112310,
16.11.2018,112280,112320,112250,112350,
16.11.2018,112330,112500,112290,112510,
16.11.2018,112500,112650,112470,112670,
16.11.2018,112650,112670,112620,112720,
16.11.2018,112670,112800,112670,112830,
16.11.2018,112800,112770,112730,112820,
16.11.2018,112780,112780,112760,112810,
16.11.2018,112800,112860,112790,112890,
16.11.2018,112870,112970,112860,113040,
16.11.2018,112970,113070,112960,113080,
16.11.2018,113080,113020,113010,113090,
16.11.2018,113020,112960,112940,113050,
16.11.2018,112980,113160,112980,113170,
16.11.2018,113150,113120,113050,113170,
16.11.2018,113110,113230,113110,113230,
16.11.2018,113230,113250,113180,113330,
16.11.2018,113250,113210,113190,113290,
16.11.2018,113200,113180,113120,113220,
16.11.2018,113160,113270,113130,113300,
16.11.2018,113270,113190,113190,113290,
16.11.2018,113180,113140,113110,113200,
16.11.2018,113130,113090,113080,113160,
16.11.2018,113100,113140,113080,113140,
16.11.2018,113130,113140,113100,113150,
16.11.2018,113120,113150,113080,113150,
16.11.2018,113150,113120,113100,113160,
16.11.2018,113120,113150,113110,113210,
16.11.2018,113150,113220,113140,113240,
16.11.2018,113210,113130,113130,113220,
16.11.2018,113150,113140,113090,113220,
16.11.2018,113140,113260,113140,113280,
16.11.2018,113250,113160,113130,113250,
16.11.2018,113170,113180,113120,113210,
16.11.2018,113160,113110,113060,113160,
16.11.2018,113100,113110,113040,113130,
16.11.2018,113120,113050,113040,113120,
16.11.2018,113040,113060,113020,113080,
16.11.2018,113060,113060,113040,113090,
16.11.2018,113060,113010,113000,113070,
16.11.2018,113010,113020,112970,113040,
16.11.2018,113000,113010,112990,113030,
16.11.2018,113000,113010,112980,113020,
16.11.2018,113000,113010,113000,113040,
16.11.2018,113010,113050,113010,113060,
16.11.2018,113060,113110,113050,113120,
16.11.2018,113100,113090,113080,113140,
16.11.2018,113080,113110,113080,113130,
16.11.2018,113120,113090,113040,113120,
16.11.2018,113090,113020,113020,113100,
16.11.2018,113030,113050,113030,113060,
16.11.2018,113050,113030,112980,113050,
16.11.2018,113030,113040,113030,113100,
16.11.2018,113030,113000,113000,113040,
16.11.2018,113000,112930,112900,113030,
16.11.2018,112920,112940,112890,112970,
16.11.2018,112940,112970,112930,112980,
16.11.2018,112990,112990,112950,113020,
16.11.2018,113000,112930,112910,113000,
16.11.2018,112920,112880,112880,112940,
16.11.2018,112890,112880,112880,112940,
16.11.2018,112880,112870,112860,112900,
16.11.2018,112870,112790,112780,112900,
16.11.2018,112790,112820,112740,112840,
16.11.2018,112830,112880,112830,112880,
16.11.2018,112870,112870,112860,112890,
16.11.2018,112880,112870,112830,112880,
16.11.2018,112870,112890,112870,112930,
16.11.2018,112890,112930,112880,112930,
16.11.2018,112940,112880,112860,112960,
16.11.2018,112880,112800,112760,112880,
16.11.2018,112800,112820,112800,112830,
16.11.2018,112810,112800,112760,112810,
16.11.2018,112780,112740,112720,112790,
16.11.2018,112740,112840,112730,112850,
16.11.2018,112830,112860,112830,112880,
16.11.2018,112860,112950,112860,112960,
16.11.2018,112950,112950,112910,112970,
16.11.2018,112950,112890,112880,112980,
16.11.2018,112890,112900,112880,112940,
16.11.2018,112900,112900,112890,112940,
16.11.2018,112890,112910,112870,112920,
16.11.2018,112920,112880,112860,112940,
16.11.2018,112880,112920,112880,112960,
16.11.2018,112910,112920,112880,112930,
16.11.2018,112920,112900,112880,112920,
16.11.2018,112890,112910,112880,112910,
16.11.2018,112890,112870,112860,112900,
16.11.2018,112860,112890,112850,112950,
16.11.2018,112900,112880,112870,112900,
16.11.2018,112880,112860,112830,112880,
16.11.2018,112870,112870,112820,112890,
16.11.2018,112870,112880,112870,112890,
16.11.2018,112890,112920,112880,112940,
16.11.2018,112950,112940,112910,112950,
16.11.2018,112940,112890,112880,112940,
16.11.2018,112910,112940,112910,112950,
16.11.2018,112940,112920,112920,112970,
16.11.2018,112950,112930,112920,112970,
16.11.2018,112950,112950,112940,112970,
16.11.2018,112940,112960,112930,112970,
16.11.2018,112960,113010,112960,113010,
16.11.2018,112990,112950,112940,113020,
16.11.2018,112940,112920,112880,112950,
16.11.2018,112930,112940,112910,112960,
16.11.2018,112940,112990,112940,112990,
16.11.2018,112990,112980,112950,112990,
16.11.2018,112990,112980,112960,113000,
16.11.2018,112990,112970,112970,113020,
16.11.2018,113000,113010,112990,113010,
16.11.2018,113000,113000,112950,113010,
16.11.2018,113000,112930,112920,113000,
16.11.2018,112940,112920,112910,112960,
16.11.2018,112910,112930,112870,112930,
16.11.2018,112930,112890,112880,112940,
16.11.2018,112880,112880,112870,112890,
16.11.2018,112880,112930,112850,112940,
16.11.2018,112950,113070,112940,113090,
16.11.2018,113080,113130,113060,113170,
16.11.2018,113140,113100,113100,113160,
16.11.2018,113100,113130,113070,113130,
16.11.2018,113120,113090,113070,113140,
16.11.2018,113080,113090,113080,113120,
16.11.2018,113110,113110,113090,113140,
16.11.2018,113100,113080,113070,113110,
16.11.2018,113080,113090,113080,113110,
16.11.2018,113100,113120,113090,113120,
16.11.2018,113120,113110,113110,113130,
16.11.2018,113110,113070,113070,113120,
16.11.2018,113080,113070,113050,113080,
16.11.2018,113070,113040,113030,113070,
16.11.2018,113040,113080,113030,113080,
16.11.2018,113070,113120,113070,113130,
16.11.2018,113110,113170,113110,113190,
16.11.2018,113160,113160,113130,113170,
16.11.2018,113150,113200,113150,113200,
16.11.2018,113190,113210,113150,113210,
16.11.2018,113210,113190,113180,113240,
16.11.2018,113190,113190,113180,113210,
16.11.2018,113180,113200,113180,113220,
16.11.2018,113200,113140,113110,113200,
16.11.2018,113150,113140,113130,113150,
16.11.2018,113150,113200,113140,113210,
16.11.2018,113210,113170,113170,113210,
16.11.2018,113170,113170,113160,113170,
16.11.2018,113160,113140,113120,113160,
16.11.2018,113120,113190,113120,113190,
16.11.2018,113180,113200,113180,113230,
16.11.2018,113200,113200,113200,113240,
16.11.2018,113200,113180,113180,113210,
16.11.2018,113190,113230,113180,113250,
16.11.2018,113230,113180,113180,113230,
16.11.2018,113180,113170,113140,113180,
16.11.2018,113150,113180,113150,113200,
16.11.2018,113180,113190,113180,113210,
16.11.2018,113200,113150,113140,113220,
16.11.2018,113150,113200,113150,113200,
16.11.2018,113200,113170,113160,113200,
16.11.2018,113160,113180,113160,113180,
16.11.2018,113170,113200,113170,113210,
16.11.2018,113190,113180,113180,113210,
16.11.2018,113180,113170,113170,113200,
16.11.2018,113200,113210,113190,113210,
16.11.2018,113210,113240,113210,113270,
16.11.2018,113240,113240,113240,113250,
16.11.2018,113230,113220,113220,113230,
16.11.2018,113230,113230,113220,113230,
16.11.2018,113220,113220,113220,113240,
16.11.2018,113250,113280,113230,113280,
16.11.2018,113270,113260,113250,113270,
16.11.2018,113260,113280,113260,113280,
16.11.2018,113280,113270,113260,113290,
16.11.2018,113280,113280,113260,113290,
16.11.2018,113290,113290,113280,113290,
16.11.2018,113290,113280,113280,113320,
16.11.2018,113280,113260,113230,113290,
16.11.2018,113260,113250,113230,113280,
16.11.2018,113260,113250,113210,113260,
16.11.2018,113250,113230,113230,113270,
16.11.2018,113220,113240,113210,113250,
16.11.2018,113240,113240,113230,113260,
16.11.2018,113250,113250,113250,113260,
16.11.2018,113240,113230,113220,113240,
16.11.2018,113230,113220,113220,113250,
16.11.2018,113220,113200,113190,113220,
16.11.2018,113190,113270,113180,113270,
16.11.2018,113270,113270,113260,113290,
16.11.2018,113270,113320,113270,113330,
16.11.2018,113320,113310,113310,113350,
16.11.2018,113320,113290,113290,113320,
16.11.2018,113290,113300,113280,113320,
16.11.2018,113300,113330,113280,113330,
16.11.2018,113320,113360,113320,113370,
16.11.2018,113360,113420,113360,113440,
16.11.2018,113420,113450,113420,113450,
16.11.2018,113420,113400,113400,113440,
16.11.2018,113400,113370,113370,113430,
16.11.2018,113380,113400,113340,113490,
18.12.2018,110080,109820,109570,110250,
18.12.2018,109820,109880,109820,109980,
18.12.2018,109880,109840,109820,109920,
18.12.2018,109850,109820,109720,109860,
18.12.2018,109810,110020,109800,110020,
18.12.2018,110030,109900,109830,110030,
18.12.2018,109900,109860,109840,109910,
18.12.2018,109840,109760,109730,109890,
18.12.2018,109760,109830,109750,109920,
18.12.2018,109830,109880,109810,109900,
18.12.2018,109890,109820,109820,109900,
18.12.2018,109830,109940,109780,109970,
18.12.2018,109920,109910,109890,110060,
18.12.2018,109910,109840,109820,109950,
18.12.2018,109840,109710,109690,109840,
18.12.2018,109700,109740,109660,109790,
18.12.2018,109730,109670,109650,109750,
18.12.2018,109660,109720,109620,109740,
18.12.2018,109720,109680,109680,109800,
18.12.2018,109670,109710,109660,109720,
18.12.2018,109710,109690,109670,109730,
18.12.2018,109700,109710,109630,109730,
18.12.2018,109720,109780,109690,109780,
18.12.2018,109780,109700,109700,109780,
18.12.2018,109710,109700,109700,109730,
18.12.2018,109700,109610,109580,109720,
18.12.2018,109600,109640,109550,109640,
18.12.2018,109630,109690,109610,109690,
18.12.2018,109690,109530,109530,109700,
18.12.2018,109530,109490,109460,109580,
18.12.2018,109480,109490,109480,109530,
18.12.2018,109490,109560,109460,109570,
18.12.2018,109560,109500,109440,109560,
18.12.2018,109500,109540,109480,109550,
18.12.2018,109530,109550,109500,109570,
18.12.2018,109540,109540,109510,109570,
18.12.2018,109530,109580,109520,109590,
18.12.2018,109590,109600,109560,109600,
18.12.2018,109600,109640,109590,109640,
18.12.2018,109630,109670,109590,109670,
18.12.2018,109670,109730,109660,109760,
18.12.2018,109730,109690,109660,109730,
18.12.2018,109690,109730,109660,109750,
18.12.2018,109720,109700,109690,109790,
18.12.2018,109700,109670,109650,109720,
18.12.2018,109670,109660,109650,109690,
18.12.2018,109650,109780,109650,109830,
18.12.2018,109770,109770,109740,109780,
18.12.2018,109770,109780,109760,109840,
18.12.2018,109780,109820,109780,109850,
18.12.2018,109820,109810,109780,109850,
18.12.2018,109800,109740,109740,109820,
18.12.2018,109730,109690,109670,109740,
18.12.2018,109690,109700,109650,109720,
18.12.2018,109690,109730,109680,109730,
18.12.2018,109720,109730,109670,109730,
18.12.2018,109730,109840,109720,109860,
18.12.2018,109840,109780,109780,109870,
18.12.2018,109790,109830,109790,109850,
18.12.2018,109820,109900,109820,109930,
18.12.2018,109900,109850,109810,109910,
18.12.2018,109860,109920,109800,109990,
18.12.2018,109910,109840,109810,109930,
18.12.2018,109850,109830,109800,109870,
18.12.2018,109830,109720,109690,109850,
18.12.2018,109720,109750,109670,109760,
18.12.2018,109750,109790,109730,109800,
18.12.2018,109790,109880,109760,109880,
18.12.2018,109880,109990,109820,110050,
18.12.2018,109990,110010,109950,110070,
18.12.2018,110010,109940,109910,110020,
18.12.2018,109940,109850,109820,109950,
18.12.2018,109850,109870,109810,109890,
18.12.2018,109890,109870,109840,109890,
18.12.2018,109870,109880,109820,109900,
18.12.2018,109890,109870,109870,109950,
18.12.2018,109880,109880,109850,109900,
18.12.2018,109880,109860,109860,109920,
18.12.2018,109870,109870,109860,109930,
18.12.2018,109860,109890,109820,109900,
18.12.2018,109890,109830,109830,109970,
18.12.2018,109830,109890,109820,109910,
18.12.2018,109910,109890,109890,109940,
18.12.2018,109910,109930,109880,109940,
18.12.2018,109930,109930,109850,109970,
18.12.2018,109940,109950,109920,110010,
18.12.2018,109950,109850,109800,109960,
18.12.2018,109870,109740,109720,109870,
18.12.2018,109740,109810,109730,109860,
18.12.2018,109790,109780,109770,109840,
18.12.2018,109780,109940,109780,109970,
18.12.2018,109940,110030,109940,110040,
18.12.2018,110040,109950,109940,110050,
18.12.2018,109970,110000,109960,110000,
18.12.2018,109990,109990,109980,110020,
18.12.2018,110000,109980,109930,110010,
18.12.2018,109990,109970,109930,109990,
18.12.2018,109970,110000,109930,110030,
18.12.2018,110000,110020,109980,110030,
18.12.2018,110040,110060,110020,110140,
18.12.2018,110070,110040,110040,110160,
18.12.2018,110060,109980,109980,110060,
18.12.2018,109970,109940,109930,110020,
18.12.2018,109950,109910,109850,109970,
18.12.2018,109900,109880,109810,109930,
18.12.2018,109880,109880,109860,109920,
18.12.2018,109890,109770,109740,109900,
18.12.2018,109780,109810,109710,109810,
18.12.2018,109810,109810,109760,109860,
18.12.2018,109810,109850,109770,109860,
18.12.2018,109840,109910,109830,109960,
18.12.2018,109930,109890,109890,109950,
18.12.2018,109890,109890,109860,109910,
18.12.2018,109900,109920,109890,109950,
18.12.2018,109910,109930,109900,109980,
18.12.2018,109940,109870,109870,109950,
18.12.2018,109870,109880,109870,109930,
18.12.2018,109880,109820,109810,109900,
18.12.2018,109830,109700,109680,109830,
18.12.2018,109680,109670,109650,109730,
18.12.2018,109670,109500,109480,109680,
18.12.2018,109490,109510,109440,109560,
18.12.2018,109510,109220,109200,109530,
18.12.2018,109230,109260,109230,109320,
18.12.2018,109260,109170,109130,109290,
18.12.2018,109170,109040,109030,109210,
18.12.2018,109040,109140,109030,109170,
18.12.2018,109150,109150,109070,109170,
18.12.2018,109150,109160,109120,109180,
18.12.2018,109150,109160,109120,109180,
18.12.2018,109170,109270,109150,109290,
18.12.2018,109280,109320,109250,109330,
18.12.2018,109320,109410,109290,109410,
18.12.2018,109410,109390,109350,109420,
18.12.2018,109400,109400,109380,109440,
18.12.2018,109410,109450,109400,109450,
18.12.2018,109440,109440,109430,109490,
18.12.2018,109430,109430,109410,109470,
18.12.2018,109430,109390,109350,109440,
18.12.2018,109380,109420,109360,109430,
18.12.2018,109420,109440,109410,109490,
18.12.2018,109440,109450,109390,109470,
18.12.2018,109460,109450,109430,109510,
18.12.2018,109440,109410,109370,109440,
18.12.2018,109400,109390,109380,109430,
18.12.2018,109380,109420,109380,109450,
18.12.2018,109430,109410,109380,109470,
18.12.2018,109420,109400,109380,109420,
18.12.2018,109390,109390,109350,109390,
18.12.2018,109380,109270,109260,109390,
18.12.2018,109260,109330,109260,109360,
18.12.2018,109330,109330,109280,109350,
18.12.2018,109330,109330,109320,109360,
18.12.2018,109340,109330,109300,109370,
18.12.2018,109340,109370,109250,109380,
18.12.2018,109370,109410,109340,109410,
18.12.2018,109410,109350,109350,109450,
18.12.2018,109360,109410,109350,109450,
18.12.2018,109420,109540,109410,109550,
18.12.2018,109540,109480,109460,109580,
18.12.2018,109480,109500,109480,109550,
18.12.2018,109510,109510,109490,109530,
18.12.2018,109520,109510,109500,109520,
18.12.2018,109520,109500,109450,109520,
18.12.2018,109500,109460,109450,109510,
18.12.2018,109470,109410,109390,109470,
18.12.2018,109410,109460,109390,109470,
18.12.2018,109470,109440,109440,109500,
18.12.2018,109440,109550,109440,109560,
18.12.2018,109550,109630,109540,109630,
18.12.2018,109630,109610,109600,109680,
18.12.2018,109600,109630,109550,109630,
18.12.2018,109640,109620,109590,109650,
18.12.2018,109620,109700,109620,109780,
18.12.2018,109700,109800,109690,109820,
18.12.2018,109790,109920,109790,110000,
18.12.2018,109940,109930,109870,110010,
18.12.2018,109920,109800,109790,109940,
18.12.2018,109810,109730,109720,109810,
18.12.2018,109730,109740,109700,109800,
18.12.2018,109740,109790,109730,109800,
18.12.2018,109790,109760,109750,109810,
18.12.2018,109770,109730,109700,109770,
18.12.2018,109720,109730,109720,109750,
18.12.2018,109740,109690,109650,109740,
18.12.2018,109680,109670,109610,109720,
18.12.2018,109690,109710,109650,109710,
18.12.2018,109710,109680,109660,109740,
18.12.2018,109690,109720,109670,109740,
18.12.2018,109730,109690,109680,109780,
18.12.2018,109690,109710,109690,109730,
18.12.2018,109710,109710,109690,109720,
18.12.2018,109710,109610,109610,109710,
18.12.2018,109620,109630,109600,109670,
18.12.2018,109630,109610,109540,109650,
18.12.2018,109610,109570,109510,109610,
18.12.2018,109570,109590,109550,109600,
18.12.2018,109580,109610,109580,109610,
18.12.2018,109600,109620,109600,109630,
18.12.2018,109630,109600,109570,109650,
18.12.2018,109590,109640,109570,109660,
18.12.2018,109650,109770,109650,109790,
18.12.2018,109760,109770,109720,109780,
18.12.2018,109770,109700,109680,109780,
18.12.2018,109700,109720,109680,109720,
18.12.2018,109720,109700,109700,109750,
18.12.2018,109710,109680,109650,109710,
18.12.2018,109680,109700,109670,109710,
18.12.2018,109690,109740,109690,109740,
18.12.2018,109740,109790,109720,109790,
18.12.2018,109780,109750,109750,109820,
18.12.2018,109740,109750,109740,109780,
18.12.2018,109750,109730,109710,109750,
18.12.2018,109740,109660,109620,109740,
18.12.2018,109650,109510,109480,109660,
18.12.2018,109520,109580,109510,109590,
18.12.2018,109580,109510,109510,109580,
18.12.2018,109510,109560,109480,109560,
18.12.2018,109560,109530,109480,109560,
18.12.2018,109530,109500,109490,109580,
18.12.2018,109490,109470,109420,109510,
18.12.2018,109480,109460,109460,109520,
18.12.2018,109460,109420,109310,109470,
18.12.2018,109420,109380,109350,109420,
18.12.2018,109370,109370,109320,109400,
18.12.2018,109370,109360,109330,109380,
18.12.2018,109360,109400,109320,109400,
18.12.2018,109390,109390,109370,109410,
18.12.2018,109390,109360,109360,109410,
18.12.2018,109370,109370,109290,109370,
18.12.2018,109350,109370,109330,109390,
18.12.2018,109360,109370,109360,109430,
18.12.2018,109370,109380,109300,109410,
18.12.2018,109370,109400,109370,109440,
18.12.2018,109380,109450,109330,109460,
18.12.2018,109450,109410,109390,109490,
18.12.2018,109420,109460,109390,109480,
18.12.2018,109450,109420,109420,109490,
18.12.2018,109430,109430,109400,109440,
18.12.2018,109420,109420,109380,109450,
18.12.2018,109420,109520,109400,109560,
18.12.2018,109520,109460,109430,109550,
18.12.2018,109460,109400,109390,109460,
18.12.2018,109410,109460,109400,109530,
18.12.2018,109450,109490,109450,109540,
18.12.2018,109490,109520,109470,109520,
18.12.2018,109520,109520,109460,109540,
18.12.2018,109520,109510,109470,109530,
18.12.2018,109510,109520,109500,109550,
18.12.2018,109540,109530,109500,109580,
18.12.2018,109530,109540,109530,109570,
18.12.2018,109550,109540,109510,109580,
18.12.2018,109540,109480,109450,109560,
18.12.2018,109470,109460,109460,109520,
18.12.2018,109470,109500,109460,109540,
18.12.2018,109500,109450,109430,109510,
18.12.2018,109470,109450,109430,109490,
18.12.2018,109470,109430,109420,109500,
18.12.2018,109430,109430,109420,109440,
18.12.2018,109420,109440,109410,109460,
18.12.2018,109440,109490,109440,109510,
18.12.2018,109490,109470,109470,109500,
18.12.2018,109480,109520,109470,109520,
18.12.2018,109520,109500,109480,109570,
18.12.2018,109490,109490,109450,109500,
18.12.2018,109490,109440,109440,109510,
18.12.2018,109440,109460,109430,109490,
18.12.2018,109480,109420,109410,109480,
18.12.2018,109420,109460,109420,109470,
18.12.2018,109460,109400,109380,109470,
18.12.2018,109400,109370,109370,109430,
18.12.2018,109370,109390,109330,109390,
18.12.2018,109390,109400,109370,109410,
18.12.2018,109390,109410,109380,109440,
18.12.2018,109420,109430,109380,109430,
18.12.2018,109440,109440,109420,109460,
18.12.2018,109450,109490,109430,109490,
18.12.2018,109490,109500,109470,109510,
18.12.2018,109490,109450,109450,109550,
18.12.2018,109450,109450,109450,109470,
18.12.2018,109460,109510,109450,109530,
18.12.2018,109510,109440,109440,109530,
18.12.2018,109440,109450,109430,109460,
18.12.2018,109460,109450,109410,109460,
18.12.2018,109440,109340,109340,109450,
18.12.2018,109340,109380,109310,109380,
18.12.2018,109370,109370,109340,109400,
18.12.2018,109370,109380,109350,109400,
18.12.2018,109370,109390,109350,109390,
18.12.2018,109380,109330,109300,109380,
18.12.2018,109320,109320,109260,109340,
18.12.2018,109320,109280,109230,109320,
18.12.2018,109290,109300,109260,109300,
18.12.2018,109300,109270,109230,109300,
18.12.2018,109280,109310,109250,109310,
18.12.2018,109300,109340,109290,109350,
18.12.2018,109360,109320,109320,109360,
18.12.2018,109320,109320,109320,109390,
18.12.2018,109320,109360,109280,109360,
18.12.2018,109350,109330,109320,109370,
18.12.2018,109340,109260,109260,109340,
18.12.2018,109260,109230,109210,109270,
18.12.2018,109220,109230,109210,109250,
18.12.2018,109230,109210,109190,109240,
18.12.2018,109210,109220,109180,109220,
18.12.2018,109220,109250,109200,109270,
18.12.2018,109240,109240,109210,109250,
18.12.2018,109240,109270,109230,109270,
18.12.2018,109270,109270,109240,109270,
18.12.2018,109280,109250,109240,109300,
18.12.2018,109240,109250,109230,109260,
18.12.2018,109240,109220,109190,109250,
18.12.2018,109210,109250,109200,109250,
18.12.2018,109250,109320,109230,109350,
18.12.2018,109320,109330,109310,109340,
18.12.2018,109340,109340,109320,109360,
18.12.2018,109340,109370,109330,109390,
18.12.2018,109380,109360,109340,109390,
18.12.2018,109360,109360,109340,109360,
18.12.2018,109360,109320,109300,109370,
18.12.2018,109340,109350,109330,109350,
18.12.2018,109350,109350,109320,109360,
18.12.2018,109350,109370,109320,109380,
18.12.2018,109370,109340,109330,109370,
18.12.2018,109340,109290,109280,109340,
18.12.2018,109290,109330,109280,109340,
18.12.2018,109330,109360,109320,109360,
18.12.2018,109360,109380,109350,109420,
18.12.2018,109370,109380,109370,109450,
18.12.2018,109390,109440,109380,109440,
18.12.2018,109440,109460,109420,109470,
18.12.2018,109440,109460,109410,109470,
18.12.2018,109450,109450,109440,109470,
18.12.2018,109450,109400,109380,109460,
18.12.2018,109390,109440,109390,109460,
18.12.2018,109450,109440,109430,109460,
18.12.2018,109440,109450,109430,109460,
18.12.2018,109450,109480,109430,109480,
18.12.2018,109480,109550,109460,109560,
18.12.2018,109560,109490,109470,109560,
18.12.2018,109490,109580,109460,109610,
18.12.2018,109580,109700,109540,109730,
18.12.2018,109710,109730,109670,109760,
18.12.2018,109730,109660,109650,109740,
18.12.2018,109660,109850,109660,109850,
18.12.2018,109840,110000,109830,110000,
18.12.2018,110000,109890,109860,110020,
18.12.2018,109880,109950,109840,109960,
18.12.2018,109940,109960,109890,109990,
18.12.2018,109950,109840,109820,109970,
18.12.2018,109840,109850,109820,109890,
18.12.2018,109840,109850,109830,109870,
18.12.2018,109850,109870,109820,109870,
18.12.2018,109860,109830,109830,109880,
18.12.2018,109840,109830,109830,109870,
18.12.2018,109830,109820,109820,109890,
18.12.2018,109820,109770,109760,109840,
18.12.2018,109770,109820,109760,109830,
18.12.2018,109810,109820,109800,109860,
18.12.2018,109820,109780,109770,109840,
18.12.2018,109790,109810,109740,109810,
18.12.2018,109810,109820,109810,109840,
18.12.2018,109810,109840,109800,109870,
18.12.2018,109840,109800,109800,109850,
18.12.2018,109800,109870,109800,109870,
18.12.2018,109870,109910,109870,109920,
18.12.2018,109920,109950,109910,109960,
18.12.2018,109950,109910,109910,109970,
18.12.2018,109930,109870,109860,109940,
18.12.2018,109880,109830,109820,109890,
18.12.2018,109820,109830,109800,109840,
18.12.2018,109840,109880,109830,109890,
18.12.2018,109870,109870,109860,109880,
18.12.2018,109870,109840,109840,109880,
18.12.2018,109850,109850,109840,109870,
18.12.2018,109840,109810,109800,109840,
18.12.2018,109820,109900,109820,109900,
18.12.2018,109900,109890,109880,109930,
18.12.2018,109900,109940,109890,109990,
18.12.2018,109930,110010,109930,110010,
18.12.2018,110010,110090,110010,110150,
18.12.2018,110100,110050,110010,110150,
18.12.2018,110060,110060,110030,110090,
18.12.2018,110070,110020,110010,110080,
18.12.2018,110030,110040,110010,110060,
18.12.2018,110060,110000,109990,110070,
